Employee #,Last Name,First Name,Date,Time-in,Time-out,"Hours 
Worked",Month,Week,
10018,Del Rosario,Tomas,18-Oct-22,10:00:00,17:00:00,6,Oct,17-Oct-22,3
10019,Tolentino,Jacklyn ,18-Oct-22,10:00:00,17:00:00,6,Oct,17-Oct-22,3
10020,Gutierrez,Percival ,18-Oct-22,10:00:00,17:00:00,6,Oct,17-Oct-22,3
10021,Manalaysay,Garfield ,18-Oct-22,10:00:00,17:00:00,6,Oct,17-Oct-22,3
10022,Villegas,Lizeth ,18-Oct-22,10:00:00,17:00:00,6,Oct,17-Oct-22,3
10023,Ramos,Carol ,18-Oct-22,10:00:00,17:00:00,6,Oct,17-Oct-22,3
10024,Maceda,Emelia ,18-Oct-22,10:00:00,17:00:00,6,Oct,17-Oct-22,3
10025,Aguilar,Delia ,18-Oct-22,10:00:00,17:00:00,6,Oct,17-Oct-22,3
10001,Crisostomo,Jose,19-Oct-22,08:00:00,17:00:00,8,Oct,19-Sep-22,3
10002,Mata,Christian,19-Oct-22,08:00:00,17:00:00,8,Oct,19-Sep-22,3
10003,San Jose,Brad ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10004,Salcedo,Anthony,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10005,Romualdez,Alice,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10006,Atienza,Rosie ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10007,Farala,Martha,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10008,Martinez,Leila,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10009,San Jose,Allison ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10010,Rosario,Cydney ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10011,Lopez,Josie ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10012,De Leon,Selena ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10013,Romualdez,Fredrick ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10014,Bautista,Mark ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10015,Lazaro,Darlene ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10016,Delos Santos,Kolby ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10017,Santos,Vella ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10018,Del Rosario,Tomas,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10019,Tolentino,Jacklyn ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10020,Gutierrez,Percival ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10021,Manalaysay,Garfield ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10022,Villegas,Lizeth ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10023,Ramos,Carol ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10024,Maceda,Emelia ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10025,Aguilar,Delia ,19-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10001,Crisostomo,Jose,20-Oct-22,08:00:00,17:00:00,8,Oct,26-Sep-22,3
10002,Mata,Christian,20-Oct-22,08:00:00,17:00:00,8,Oct,26-Sep-22,3
10003,San Jose,Brad ,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10004,Salcedo,Anthony,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10005,Romualdez,Alice,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10006,Atienza,Rosie ,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10007,Farala,Martha,20-Oct-22,08:27:00,17:00:00,7.55,Oct,17-Oct-22,3
10008,Martinez,Leila,20-Oct-22,08:01:00,17:00:00,7.98,Oct,17-Oct-22,3
10009,San Jose,Allison ,20-Oct-22,08:05:00,17:00:00,7.92,Oct,17-Oct-22,3
10010,Rosario,Cydney ,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10011,Lopez,Josie ,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10012,De Leon,Selena ,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10013,Romualdez,Fredrick ,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10014,Bautista,Mark ,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10015,Lazaro,Darlene ,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10016,Delos Santos,Kolby ,20-Oct-22,08:28:00,17:00:00,7.53,Oct,17-Oct-22,3
10017,Santos,Vella ,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10018,Del Rosario,Tomas,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10019,Tolentino,Jacklyn ,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10020,Gutierrez,Percival ,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10021,Manalaysay,Garfield ,20-Oct-22,08:11:00,17:00:00,7.82,Oct,17-Oct-22,3
10022,Villegas,Lizeth ,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10023,Ramos,Carol ,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10024,Maceda,Emelia ,20-Oct-22,08:21:00,17:00:00,7.65,Oct,17-Oct-22,3
10025,Aguilar,Delia ,20-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10001,Crisostomo,Jose,21-Oct-22,08:00:00,17:00:00,8,Oct,26-Sep-22,3
10002,Mata,Christian,21-Oct-22,08:00:00,17:00:00,8,Oct,26-Sep-22,3
10003,San Jose,Brad ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10004,Salcedo,Anthony,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10005,Romualdez,Alice,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10006,Atienza,Rosie ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10007,Farala,Martha,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10008,Martinez,Leila,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10009,San Jose,Allison ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10010,Rosario,Cydney ,21-Oct-22,00:00:00,00:00:00,fixed,Oct,17-Oct-22,3
10011,Lopez,Josie ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10012,De Leon,Selena ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10013,Romualdez,Fredrick ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10014,Bautista,Mark ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10015,Lazaro,Darlene ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10016,Delos Santos,Kolby ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10017,Santos,Vella ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10018,Del Rosario,Tomas,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10019,Tolentino,Jacklyn ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10020,Gutierrez,Percival ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10021,Manalaysay,Garfield ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10022,Villegas,Lizeth ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10023,Ramos,Carol ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10024,Maceda,Emelia ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10025,Aguilar,Delia ,21-Oct-22,08:00:00,17:00:00,8,Oct,17-Oct-22,3
10001,Crisostomo,Jose,24-Oct-22,08:00:00,17:00:00,8,Oct,26-Sep-22,4
10002,Mata,Christian,24-Oct-22,08:00:00,17:00:00,8,Oct,26-Sep-22,4
10003,San Jose,Brad ,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10004,Salcedo,Anthony,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10005,Romualdez,Alice,24-Oct-22,08:15:00,17:00:00,7.75,Oct,24-Oct-22,4
10006,Atienza,Rosie ,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10007,Farala,Martha,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10008,Martinez,Leila,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10009,San Jose,Allison ,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10010,Rosario,Cydney ,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10011,Lopez,Josie ,24-Oct-22,10:30:00,17:00:00,5.5,Oct,24-Oct-22,4
10012,De Leon,Selena ,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10013,Romualdez,Fredrick ,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10014,Bautista,Mark ,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10015,Lazaro,Darlene ,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10016,Delos Santos,Kolby ,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10017,Santos,Vella ,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10018,Del Rosario,Tomas,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10019,Tolentino,Jacklyn ,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10020,Gutierrez,Percival ,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10021,Manalaysay,Garfield ,24-Oct-22,13:00:00,17:00:00,3,Oct,24-Oct-22,4
10022,Villegas,Lizeth ,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10023,Ramos,Carol ,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10024,Maceda,Emelia ,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10025,Aguilar,Delia ,24-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10001,Crisostomo,Jose,25-Oct-22,08:00:00,17:00:00,8,Oct,26-Sep-22,4
10002,Mata,Christian,25-Oct-22,08:00:00,17:00:00,8,Oct,26-Sep-22,4
10003,San Jose,Brad ,25-Oct-22,11:30:00,17:00:00,4.5,Oct,24-Oct-22,4
10004,Salcedo,Anthony,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10005,Romualdez,Alice,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10006,Atienza,Rosie ,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10007,Farala,Martha,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10008,Martinez,Leila,25-Oct-22,08:10:00,17:00:00,7.83,Oct,24-Oct-22,4
10009,San Jose,Allison ,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10010,Rosario,Cydney ,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10011,Lopez,Josie ,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10012,De Leon,Selena ,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10013,Romualdez,Fredrick ,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10014,Bautista,Mark ,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10015,Lazaro,Darlene ,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10016,Delos Santos,Kolby ,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10017,Santos,Vella ,25-Oct-22,08:05:00,17:00:00,7.92,Oct,24-Oct-22,4
10018,Del Rosario,Tomas,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10019,Tolentino,Jacklyn ,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10020,Gutierrez,Percival ,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10021,Manalaysay,Garfield ,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10022,Villegas,Lizeth ,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10023,Ramos,Carol ,25-Oct-22,09:00:00,17:00:00,7,Oct,24-Oct-22,4
10024,Maceda,Emelia ,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10025,Aguilar,Delia ,25-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10001,Crisostomo,Jose,26-Oct-22,08:00:00,17:00:00,8,Oct,26-Sep-22,4
10002,Mata,Christian,26-Oct-22,08:00:00,17:00:00,8,Oct,26-Sep-22,4
10003,San Jose,Brad ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10004,Salcedo,Anthony,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10005,Romualdez,Alice,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10006,Atienza,Rosie ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10007,Farala,Martha,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10008,Martinez,Leila,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10009,San Jose,Allison ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10010,Rosario,Cydney ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10011,Lopez,Josie ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10012,De Leon,Selena ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10013,Romualdez,Fredrick ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10014,Bautista,Mark ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10015,Lazaro,Darlene ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10016,Delos Santos,Kolby ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10017,Santos,Vella ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10018,Del Rosario,Tomas,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10019,Tolentino,Jacklyn ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10020,Gutierrez,Percival ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10021,Manalaysay,Garfield ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10022,Villegas,Lizeth ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10023,Ramos,Carol ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10024,Maceda,Emelia ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10025,Aguilar,Delia ,26-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10001,Crisostomo,Jose,27-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,4
10002,Mata,Christian,27-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,4
10003,San Jose,Brad ,27-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10004,Salcedo,Anthony,27-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10005,Romualdez,Alice,27-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10006,Atienza,Rosie ,27-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10007,Farala,Martha,27-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10008,Martinez,Leila,27-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10009,San Jose,Allison ,27-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10010,Rosario,Cydney ,27-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10011,Lopez,Josie ,27-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10012,De Leon,Selena ,27-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10013,Romualdez,Fredrick ,27-Oct-22,10:00:00,17:00:00,6,Oct,24-Oct-22,4
10014,Bautista,Mark ,27-Oct-22,10:00:00,17:00:00,6,Oct,24-Oct-22,4
10015,Lazaro,Darlene ,27-Oct-22,10:00:00,17:00:00,6,Oct,24-Oct-22,4
10016,Delos Santos,Kolby ,27-Oct-22,10:00:00,17:00:00,6,Oct,24-Oct-22,4
10017,Santos,Vella ,27-Oct-22,10:00:00,17:00:00,6,Oct,24-Oct-22,4
10018,Del Rosario,Tomas,27-Oct-22,00:00:00,00:00:00,fixed,Oct,24-Oct-22,4
10019,Tolentino,Jacklyn ,27-Oct-22,10:00:00,17:00:00,6,Oct,24-Oct-22,4
10020,Gutierrez,Percival ,27-Oct-22,10:00:00,17:00:00,6,Oct,24-Oct-22,4
10021,Manalaysay,Garfield ,27-Oct-22,10:00:00,17:00:00,6,Oct,24-Oct-22,4
10022,Villegas,Lizeth ,27-Oct-22,10:00:00,17:00:00,6,Oct,24-Oct-22,4
10023,Ramos,Carol ,27-Oct-22,10:00:00,17:00:00,6,Oct,24-Oct-22,4
10024,Maceda,Emelia ,27-Oct-22,10:00:00,17:00:00,6,Oct,24-Oct-22,4
10025,Aguilar,Delia ,27-Oct-22,10:00:00,17:00:00,6,Oct,24-Oct-22,4
10001,Crisostomo,Jose,28-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,4
10002,Mata,Christian,28-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,4
10003,San Jose,Brad ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10004,Salcedo,Anthony,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10005,Romualdez,Alice,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10006,Atienza,Rosie ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10007,Farala,Martha,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10008,Martinez,Leila,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10009,San Jose,Allison ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10010,Rosario,Cydney ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10011,Lopez,Josie ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10012,De Leon,Selena ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10013,Romualdez,Fredrick ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10014,Bautista,Mark ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10015,Lazaro,Darlene ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10016,Delos Santos,Kolby ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10017,Santos,Vella ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10018,Del Rosario,Tomas,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10019,Tolentino,Jacklyn ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10020,Gutierrez,Percival ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10021,Manalaysay,Garfield ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10022,Villegas,Lizeth ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10023,Ramos,Carol ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10024,Maceda,Emelia ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10025,Aguilar,Delia ,28-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,4
10001,Crisostomo,Jose,31-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,4
10002,Mata,Christian,31-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,4
10003,San Jose,Brad ,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10004,Salcedo,Anthony,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10005,Romualdez,Alice,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10006,Atienza,Rosie ,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10007,Farala,Martha,31-Oct-22,08:27:00,17:00:00,7.55,Oct,31-Oct-22,4
10008,Martinez,Leila,31-Oct-22,08:01:00,17:00:00,7.98,Oct,31-Oct-22,4
10009,San Jose,Allison ,31-Oct-22,08:05:00,17:00:00,7.92,Oct,31-Oct-22,4
10010,Rosario,Cydney ,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10011,Lopez,Josie ,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10012,De Leon,Selena ,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10013,Romualdez,Fredrick ,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10014,Bautista,Mark ,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10015,Lazaro,Darlene ,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10016,Delos Santos,Kolby ,31-Oct-22,08:28:00,17:00:00,7.53,Oct,31-Oct-22,4
10017,Santos,Vella ,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10018,Del Rosario,Tomas,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10019,Tolentino,Jacklyn ,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10020,Gutierrez,Percival ,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10021,Manalaysay,Garfield ,31-Oct-22,08:11:00,17:00:00,7.82,Oct,31-Oct-22,4
10022,Villegas,Lizeth ,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10023,Ramos,Carol ,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10024,Maceda,Emelia ,31-Oct-22,08:21:00,17:00:00,7.65,Oct,31-Oct-22,4
10025,Aguilar,Delia ,31-Oct-22,08:00:00,17:00:00,8,Oct,31-Oct-22,4
10001,Crisostomo,Jose,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Oct-22,2
10002,Mata,Christian,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Oct-22,2
10003,San Jose,Brad ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10004,Salcedo,Anthony,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10005,Romualdez,Alice,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10006,Atienza,Rosie ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10007,Farala,Martha,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10008,Martinez,Leila,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10009,San Jose,Allison ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10010,Rosario,Cydney ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10011,Lopez,Josie ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10012,De Leon,Selena ,11-Jan-22,00:00:00,00:00:00,0,Jan,10-Jan-22,2
10013,Romualdez,Fredrick ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10014,Bautista,Mark ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10015,Lazaro,Darlene ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10016,Delos Santos,Kolby ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10017,Santos,Vella ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10018,Del Rosario,Tomas,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10019,Tolentino,Jacklyn ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10020,Gutierrez,Percival ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10021,Manalaysay,Garfield ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10022,Villegas,Lizeth ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10023,Ramos,Carol ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10024,Maceda,Emelia ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10025,Aguilar,Delia ,11-Jan-22,00:00:00,00:00:00,fixed,Jan,10-Jan-22,2
10001,Crisostomo,Jose,11-Feb-22,08:00:00,17:00:00,8,Feb,17-Oct-22,2
10002,Mata,Christian,11-Feb-22,08:00:00,17:00:00,8,Feb,17-Oct-22,2
10003,San Jose,Brad ,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10004,Salcedo,Anthony,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10005,Romualdez,Alice,11-Feb-22,08:15:00,17:00:00,7.75,Feb,07-Feb-22,2
10006,Atienza,Rosie ,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10007,Farala,Martha,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10008,Martinez,Leila,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10009,San Jose,Allison ,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10010,Rosario,Cydney ,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10011,Lopez,Josie ,11-Feb-22,10:30:00,17:00:00,5.5,Feb,07-Feb-22,2
10012,De Leon,Selena ,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10013,Romualdez,Fredrick ,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10014,Bautista,Mark ,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10015,Lazaro,Darlene ,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10016,Delos Santos,Kolby ,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10017,Santos,Vella ,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10018,Del Rosario,Tomas,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10019,Tolentino,Jacklyn ,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10020,Gutierrez,Percival ,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
